user_id,event_type,timestamp
875,checkout,2026-04-05 06:24:18
355,purchase,2026-04-05 03:02:18
885,add_to_cart,2026-04-04 23:40:18
302,add_to_cart,2026-04-05 10:42:18
189,checkout,2026-04-04 22:17:18
561,page_view,2026-04-04 22:28:18
464,page_view,2026-04-04 21:06:18
157,page_view,2026-04-04 22:12:18
912,page_view,2026-04-04 23:15:18
233,page_view,2026-04-05 06:24:18
90,add_to_cart,2026-04-04 21:45:18
538,page_view,2026-04-05 05:26:18
575,page_view,2026-04-05 16:22:18
765,page_view,2026-04-05 10:52:18
620,page_view,2026-04-04 22:06:18
730,add_to_cart,2026-04-05 04:29:18
590,page_view,2026-04-05 07:20:18
748,page_view,2026-04-05 02:06:18
816,page_view,2026-04-05 05:04:18
457,page_view,2026-04-04 21:01:18
791,page_view,2026-04-05 12:26:18
380,checkout,2026-04-04 19:50:18
699,purchase,2026-04-04 21:23:18
268,checkout,2026-04-05 16:12:18
784,page_view,2026-04-05 13:32:18
134,page_view,2026-04-04 18:30:18
278,page_view,2026-04-05 14:30:18
123,add_to_cart,2026-04-04 18:13:18
51,page_view,2026-04-05 09:30:18
560,add_to_cart,2026-04-05 16:06:18
155,checkout,2026-04-05 11:33:18
816,page_view,2026-04-04 23:17:18
523,page_view,2026-04-04 17:59:18
378,checkout,2026-04-04 19:33:18
9,add_to_cart,2026-04-05 15:57:18
966,page_view,2026-04-05 10:45:18
840,page_view,2026-04-04 19:59:18
422,checkout,2026-04-05 09:38:18
893,page_view,2026-04-05 00:12:18
778,purchase,2026-04-05 11:26:18
119,page_view,2026-04-04 21:37:18
522,checkout,2026-04-05 01:27:18
958,checkout,2026-04-05 04:30:18
871,add_to_cart,2026-04-04 17:49:18
866,page_view,2026-04-05 13:56:18
121,purchase,2026-04-05 14:13:18
19,purchase,2026-04-04 23:05:18
330,add_to_cart,2026-04-05 10:58:18
637,add_to_cart,2026-04-05 02:35:18
652,page_view,2026-04-05 08:50:18
762,page_view,2026-04-04 19:17:18
740,page_view,2026-04-05 13:58:18
112,page_view,2026-04-05 09:33:18
874,page_view,2026-04-05 04:58:18
438,checkout,2026-04-05 03:16:18
661,page_view,2026-04-05 09:32:18
679,checkout,2026-04-05 03:15:18
135,page_view,2026-04-05 10:40:18
422,checkout,2026-04-05 16:04:18
556,checkout,2026-04-05 11:12:18
390,add_to_cart,2026-04-05 13:28:18
294,page_view,2026-04-05 13:04:18
120,purchase,2026-04-04 20:18:18
70,add_to_cart,2026-04-04 18:04:18
39,page_view,2026-04-05 00:08:18
952,checkout,2026-04-05 04:54:18
352,checkout,2026-04-04 19:28:18
283,page_view,2026-04-05 00:33:18
180,page_view,2026-04-05 17:05:18
843,checkout,2026-04-05 16:33:18
180,page_view,2026-04-05 11:47:18
477,checkout,2026-04-05 09:55:18
232,purchase,2026-04-05 13:12:18
530,page_view,2026-04-05 13:41:18
226,add_to_cart,2026-04-05 10:15:18
882,page_view,2026-04-05 10:48:18
622,page_view,2026-04-05 07:46:18
893,checkout,2026-04-05 12:21:18
906,page_view,2026-04-05 14:33:18
139,checkout,2026-04-04 20:48:18
164,add_to_cart,2026-04-05 08:45:18
808,add_to_cart,2026-04-04 23:44:18
915,add_to_cart,2026-04-05 03:08:18
275,page_view,2026-04-04 20:15:18
310,page_view,2026-04-05 15:10:18
792,page_view,2026-04-05 00:33:18
904,page_view,2026-04-05 15:38:18
5,page_view,2026-04-04 21:24:18
13,page_view,2026-04-04 20:07:18
90,add_to_cart,2026-04-05 05:52:18
250,checkout,2026-04-05 02:32:18
971,checkout,2026-04-05 07:36:18
589,checkout,2026-04-05 01:18:18
258,page_view,2026-04-05 12:48:18
986,add_to_cart,2026-04-05 17:14:18
151,add_to_cart,2026-04-04 21:18:18
329,page_view,2026-04-05 00:53:18
397,add_to_cart,2026-04-04 18:56:18
820,add_to_cart,2026-04-05 11:24:18
178,checkout,2026-04-05 04:50:18
639,add_to_cart,2026-04-05 02:06:18
416,page_view,2026-04-04 22:03:18
752,page_view,2026-04-05 05:40:18
577,page_view,2026-04-05 17:04:18
957,page_view,2026-04-04 20:45:18
853,page_view,2026-04-05 13:33:18
219,checkout,2026-04-05 09:49:18
663,purchase,2026-04-05 01:00:18
189,purchase,2026-04-05 07:14:18
336,checkout,2026-04-05 02:56:18
409,page_view,2026-04-05 11:33:18
256,checkout,2026-04-05 08:46:18
837,purchase,2026-04-05 12:46:18
312,page_view,2026-04-05 09:28:18
878,page_view,2026-04-05 07:15:18
618,page_view,2026-04-05 08:00:18
590,page_view,2026-04-05 10:28:18
836,add_to_cart,2026-04-05 16:19:18
568,add_to_cart,2026-04-04 22:45:18
768,purchase,2026-04-05 11:13:18
655,checkout,2026-04-05 13:49:18
595,page_view,2026-04-05 08:48:18
396,purchase,2026-04-05 03:07:18
914,page_view,2026-04-05 04:06:18
281,page_view,2026-04-05 15:49:18
963,add_to_cart,2026-04-04 19:17:18
658,checkout,2026-04-04 23:23:18
633,page_view,2026-04-05 15:45:18
974,page_view,2026-04-04 20:11:18
429,page_view,2026-04-04 23:58:18
682,purchase,2026-04-04 23:17:18
866,page_view,2026-04-04 21:39:18
864,page_view,2026-04-05 11:22:18
251,page_view,2026-04-04 21:36:18
758,page_view,2026-04-05 08:09:18
446,add_to_cart,2026-04-04 21:56:18
132,checkout,2026-04-05 01:21:18
836,add_to_cart,2026-04-05 02:32:18
561,add_to_cart,2026-04-05 13:23:18
382,page_view,2026-04-05 02:03:18
367,purchase,2026-04-04 23:35:18
811,add_to_cart,2026-04-05 06:01:18
380,page_view,2026-04-05 05:53:18
367,checkout,2026-04-05 01:30:18
478,page_view,2026-04-05 05:43:18
214,add_to_cart,2026-04-04 22:32:18
754,page_view,2026-04-05 03:53:18
588,add_to_cart,2026-04-05 05:42:18
863,checkout,2026-04-04 20:20:18
949,page_view,2026-04-05 14:59:18
668,page_view,2026-04-05 02:13:18
975,add_to_cart,2026-04-05 16:53:18
333,add_to_cart,2026-04-05 16:45:18
402,page_view,2026-04-05 10:30:18
868,checkout,2026-04-05 17:11:18
365,page_view,2026-04-05 10:22:18
117,page_view,2026-04-05 08:24:18
706,page_view,2026-04-05 04:32:18
992,page_view,2026-04-05 13:39:18
453,page_view,2026-04-04 18:28:18
987,purchase,2026-04-05 05:59:18
405,page_view,2026-04-05 07:26:18
881,page_view,2026-04-05 16:05:18
30,page_view,2026-04-04 22:01:18
69,page_view,2026-04-05 09:31:18
820,add_to_cart,2026-04-04 21:35:18
575,page_view,2026-04-04 19:20:18
673,page_view,2026-04-05 00:34:18
609,add_to_cart,2026-04-04 18:08:18
620,page_view,2026-04-05 13:08:18
825,checkout,2026-04-05 13:51:18
533,purchase,2026-04-05 16:10:18
824,purchase,2026-04-04 18:14:18
916,add_to_cart,2026-04-05 17:05:18
156,page_view,2026-04-04 23:29:18
605,checkout,2026-04-04 21:13:18
237,page_view,2026-04-05 12:53:18
227,page_view,2026-04-04 19:03:18
153,page_view,2026-04-05 00:52:18
55,page_view,2026-04-05 06:06:18
109,checkout,2026-04-04 21:22:18
951,checkout,2026-04-04 21:08:18
371,page_view,2026-04-05 14:09:18
849,add_to_cart,2026-04-05 12:55:18
211,add_to_cart,2026-04-04 22:28:18
703,add_to_cart,2026-04-05 12:15:18
788,checkout,2026-04-05 12:47:18
943,add_to_cart,2026-04-05 07:56:18
612,checkout,2026-04-05 03:33:18
423,checkout,2026-04-05 04:52:18
763,page_view,2026-04-05 10:26:18
429,page_view,2026-04-05 14:06:18
196,add_to_cart,2026-04-05 14:14:18
307,page_view,2026-04-04 22:00:18
938,purchase,2026-04-05 04:30:18
210,page_view,2026-04-05 11:46:18
715,page_view,2026-04-05 14:01:18
641,page_view,2026-04-05 13:18:18
265,checkout,2026-04-05 02:10:18
700,checkout,2026-04-05 04:15:18
211,page_view,2026-04-04 19:05:18
725,page_view,2026-04-05 06:49:18
522,page_view,2026-04-04 22:50:18
958,page_view,2026-04-05 03:16:18
146,checkout,2026-04-04 23:59:18
732,checkout,2026-04-05 06:11:18
945,add_to_cart,2026-04-05 10:22:18
584,add_to_cart,2026-04-04 21:44:18
839,page_view,2026-04-04 23:48:18
955,page_view,2026-04-05 05:37:18
494,page_view,2026-04-04 21:27:18
547,add_to_cart,2026-04-04 17:48:18
732,add_to_cart,2026-04-05 14:43:18
468,page_view,2026-04-04 17:34:18
204,page_view,2026-04-05 05:32:18
150,page_view,2026-04-05 03:54:18
404,page_view,2026-04-04 19:15:18
68,checkout,2026-04-05 13:53:18
1,checkout,2026-04-04 18:35:18
140,purchase,2026-04-05 14:32:18
810,page_view,2026-04-05 02:22:18
871,page_view,2026-04-05 07:44:18
463,add_to_cart,2026-04-05 15:28:18
17,page_view,2026-04-05 12:12:18
809,checkout,2026-04-04 20:14:18
503,page_view,2026-04-05 05:40:18
498,add_to_cart,2026-04-05 12:16:18
179,page_view,2026-04-05 08:14:18
783,page_view,2026-04-04 18:29:18
416,page_view,2026-04-05 13:56:18
854,purchase,2026-04-05 09:01:18
332,page_view,2026-04-05 06:33:18
519,page_view,2026-04-05 00:22:18
138,page_view,2026-04-04 23:34:18
646,checkout,2026-04-05 00:58:18
970,page_view,2026-04-05 05:33:18
723,page_view,2026-04-05 14:58:18
955,page_view,2026-04-05 12:06:18
869,page_view,2026-04-05 12:20:18
803,page_view,2026-04-05 07:10:18
473,checkout,2026-04-04 19:02:18
814,checkout,2026-04-05 06:23:18
262,add_to_cart,2026-04-04 20:25:18
355,add_to_cart,2026-04-05 04:40:18
761,checkout,2026-04-05 16:24:18
820,page_view,2026-04-05 09:36:18
534,page_view,2026-04-05 10:11:18
835,page_view,2026-04-05 10:08:18
396,checkout,2026-04-05 16:06:18
615,purchase,2026-04-05 05:57:18
493,add_to_cart,2026-04-04 22:26:18
970,page_view,2026-04-05 16:50:18
886,add_to_cart,2026-04-05 14:37:18
547,page_view,2026-04-05 08:53:18
730,add_to_cart,2026-04-05 03:31:18
117,add_to_cart,2026-04-04 22:30:18
162,page_view,2026-04-05 08:27:18
587,page_view,2026-04-04 23:20:18
70,page_view,2026-04-05 10:34:18
532,page_view,2026-04-05 09:46:18
921,add_to_cart,2026-04-05 10:55:18
326,checkout,2026-04-04 22:55:18
750,checkout,2026-04-05 06:48:18
214,add_to_cart,2026-04-04 18:51:18
764,page_view,2026-04-05 16:41:18
52,page_view,2026-04-04 20:27:18
133,page_view,2026-04-04 21:40:18
374,page_view,2026-04-05 09:31:18
832,add_to_cart,2026-04-05 06:08:18
635,add_to_cart,2026-04-05 16:08:18
87,page_view,2026-04-05 03:48:18
358,page_view,2026-04-05 08:56:18
350,add_to_cart,2026-04-04 18:11:18
92,checkout,2026-04-04 19:25:18
660,add_to_cart,2026-04-04 19:12:18
493,page_view,2026-04-05 15:22:18
519,page_view,2026-04-05 08:05:18
187,page_view,2026-04-05 09:39:18
988,add_to_cart,2026-04-05 13:46:18
154,add_to_cart,2026-04-04 21:59:18
905,purchase,2026-04-05 14:28:18
637,page_view,2026-04-04 23:47:18
772,page_view,2026-04-05 00:34:18
64,add_to_cart,2026-04-05 15:53:18
870,add_to_cart,2026-04-04 17:35:18
993,checkout,2026-04-05 05:15:18
102,purchase,2026-04-05 07:27:18
164,checkout,2026-04-05 11:52:18
123,add_to_cart,2026-04-05 07:19:18
291,add_to_cart,2026-04-05 07:15:18
897,purchase,2026-04-05 07:34:18
963,page_view,2026-04-05 14:00:18
126,checkout,2026-04-05 01:30:18
970,page_view,2026-04-05 13:12:18
930,page_view,2026-04-05 14:21:18
415,add_to_cart,2026-04-04 23:10:18
676,add_to_cart,2026-04-05 16:41:18
495,purchase,2026-04-05 06:01:18
387,page_view,2026-04-05 00:44:18
218,add_to_cart,2026-04-05 00:45:18
346,checkout,2026-04-05 13:34:18
26,page_view,2026-04-05 12:59:18
123,page_view,2026-04-05 13:11:18
948,checkout,2026-04-05 08:45:18
888,purchase,2026-04-05 05:03:18
149,checkout,2026-04-05 14:55:18
678,add_to_cart,2026-04-05 11:32:18
174,purchase,2026-04-05 09:54:18
776,page_view,2026-04-04 21:07:18
832,page_view,2026-04-05 14:10:18
371,add_to_cart,2026-04-05 03:17:18
448,checkout,2026-04-05 13:06:18
58,add_to_cart,2026-04-04 20:17:18
605,add_to_cart,2026-04-04 19:55:18
606,checkout,2026-04-05 09:08:18
592,checkout,2026-04-04 18:21:18
886,page_view,2026-04-05 03:31:18
407,page_view,2026-04-04 22:53:18
848,add_to_cart,2026-04-05 10:18:18
678,page_view,2026-04-05 11:17:18
225,add_to_cart,2026-04-04 20:17:18
511,purchase,2026-04-05 01:02:18
220,checkout,2026-04-04 20:45:18
389,checkout,2026-04-04 23:44:18
676,page_view,2026-04-04 23:28:18
814,page_view,2026-04-04 23:13:18
885,add_to_cart,2026-04-05 03:28:18
426,page_view,2026-04-04 22:21:18
67,add_to_cart,2026-04-05 12:16:18
326,checkout,2026-04-05 03:44:18
506,add_to_cart,2026-04-05 00:24:18
204,add_to_cart,2026-04-05 10:46:18
103,purchase,2026-04-04 20:54:18
577,page_view,2026-04-05 04:47:18
897,page_view,2026-04-05 05:01:18
478,page_view,2026-04-05 16:44:18
823,page_view,2026-04-05 01:08:18
960,page_view,2026-04-05 03:25:18
449,page_view,2026-04-05 08:30:18
484,purchase,2026-04-05 17:14:18
571,add_to_cart,2026-04-04 20:59:18
912,add_to_cart,2026-04-05 05:45:18
847,page_view,2026-04-04 19:27:18
837,page_view,2026-04-05 10:56:18
75,page_view,2026-04-04 22:43:18
297,page_view,2026-04-04 20:51:18
967,page_view,2026-04-05 13:11:18
716,page_view,2026-04-05 14:49:18
869,purchase,2026-04-05 00:24:18
895,page_view,2026-04-05 12:54:18
498,add_to_cart,2026-04-04 23:58:18
333,page_view,2026-04-05 16:34:18
547,page_view,2026-04-04 19:16:18
36,page_view,2026-04-05 07:35:18
577,page_view,2026-04-05 12:23:18
534,page_view,2026-04-04 22:37:18
372,checkout,2026-04-04 18:30:18
676,page_view,2026-04-05 05:58:18
181,page_view,2026-04-05 02:16:18
534,page_view,2026-04-05 11:06:18
812,add_to_cart,2026-04-05 16:51:18
285,page_view,2026-04-05 04:25:18
336,add_to_cart,2026-04-04 20:23:18
73,page_view,2026-04-05 08:09:18
101,page_view,2026-04-05 14:34:18
238,page_view,2026-04-04 22:47:18
954,add_to_cart,2026-04-05 09:15:18
947,checkout,2026-04-05 04:55:18
297,checkout,2026-04-04 20:37:18
594,page_view,2026-04-05 15:10:18
541,page_view,2026-04-05 00:14:18
867,add_to_cart,2026-04-05 09:04:18
106,page_view,2026-04-04 21:35:18
849,purchase,2026-04-05 11:28:18
649,add_to_cart,2026-04-05 15:50:18
658,page_view,2026-04-05 05:53:18
29,add_to_cart,2026-04-05 09:48:18
921,page_view,2026-04-05 06:58:18
682,page_view,2026-04-05 13:10:18
82,page_view,2026-04-04 21:34:18
231,page_view,2026-04-04 19:56:18
899,page_view,2026-04-05 16:28:18
874,page_view,2026-04-05 02:56:18
722,purchase,2026-04-05 08:00:18
112,purchase,2026-04-05 00:52:18
461,page_view,2026-04-04 22:54:18
52,purchase,2026-04-05 03:58:18
98,checkout,2026-04-04 18:12:18
581,purchase,2026-04-05 06:41:18
234,page_view,2026-04-05 07:51:18
542,page_view,2026-04-04 23:57:18
643,page_view,2026-04-05 13:17:18
798,page_view,2026-04-05 11:04:18
62,page_view,2026-04-05 07:50:18
537,checkout,2026-04-05 05:07:18
300,page_view,2026-04-05 09:39:18
393,page_view,2026-04-05 04:01:18
172,page_view,2026-04-05 16:43:18
130,page_view,2026-04-05 16:32:18
106,checkout,2026-04-05 04:42:18
824,page_view,2026-04-04 21:44:18
997,add_to_cart,2026-04-05 02:44:18
567,page_view,2026-04-05 17:04:18
313,checkout,2026-04-04 21:08:18
811,page_view,2026-04-05 04:00:18
716,page_view,2026-04-05 10:00:18
523,add_to_cart,2026-04-05 01:04:18
658,page_view,2026-04-05 07:14:18
948,page_view,2026-04-05 12:52:18
693,page_view,2026-04-05 09:19:18
255,page_view,2026-04-05 08:28:18
264,checkout,2026-04-05 02:51:18
329,page_view,2026-04-05 12:49:18
275,page_view,2026-04-05 05:31:18
896,page_view,2026-04-05 05:23:18
923,page_view,2026-04-05 17:04:18
27,page_view,2026-04-05 06:08:18
413,page_view,2026-04-05 14:41:18
801,page_view,2026-04-05 11:23:18
528,checkout,2026-04-05 08:46:18
72,page_view,2026-04-05 05:18:18
885,checkout,2026-04-04 19:44:18
133,page_view,2026-04-05 13:01:18
412,add_to_cart,2026-04-05 04:19:18
865,page_view,2026-04-05 15:33:18
798,purchase,2026-04-05 08:19:18
929,page_view,2026-04-05 04:57:18
422,page_view,2026-04-05 06:44:18
558,purchase,2026-04-05 15:44:18
216,add_to_cart,2026-04-04 23:14:18
988,page_view,2026-04-05 10:04:18
925,page_view,2026-04-05 15:00:18
246,purchase,2026-04-04 22:47:18
910,add_to_cart,2026-04-05 01:46:18
455,page_view,2026-04-05 07:29:18
653,page_view,2026-04-04 17:52:18
501,page_view,2026-04-05 16:11:18
52,page_view,2026-04-05 04:29:18
226,checkout,2026-04-04 23:52:18
803,add_to_cart,2026-04-05 00:27:18
632,checkout,2026-04-05 04:51:18
432,add_to_cart,2026-04-04 17:43:18
323,page_view,2026-04-05 12:01:18
372,purchase,2026-04-05 03:35:18
651,page_view,2026-04-05 01:25:18
129,add_to_cart,2026-04-05 17:01:18
722,page_view,2026-04-04 19:29:18
130,page_view,2026-04-05 01:46:18
24,page_view,2026-04-05 11:34:18
139,add_to_cart,2026-04-04 21:32:18
29,page_view,2026-04-05 00:36:18
655,page_view,2026-04-05 08:16:18
299,page_view,2026-04-04 21:14:18
672,page_view,2026-04-05 04:40:18
664,page_view,2026-04-05 14:44:18
543,checkout,2026-04-04 21:11:18
506,checkout,2026-04-05 04:17:18
304,page_view,2026-04-04 19:03:18
502,page_view,2026-04-04 17:53:18
806,checkout,2026-04-05 04:49:18
833,page_view,2026-04-04 18:24:18
379,page_view,2026-04-05 00:26:18
556,page_view,2026-04-05 00:09:18
639,add_to_cart,2026-04-05 09:04:18
756,page_view,2026-04-05 13:39:18
716,page_view,2026-04-05 12:28:18
726,purchase,2026-04-05 16:21:18
393,purchase,2026-04-04 23:17:18
611,add_to_cart,2026-04-05 01:28:18
728,purchase,2026-04-05 10:27:18
606,page_view,2026-04-05 15:35:18
220,add_to_cart,2026-04-04 18:43:18
377,page_view,2026-04-05 07:13:18
539,purchase,2026-04-05 02:59:18
101,checkout,2026-04-04 17:57:18
692,add_to_cart,2026-04-05 03:09:18
20,page_view,2026-04-05 16:52:18
660,add_to_cart,2026-04-04 18:00:18
633,checkout,2026-04-05 09:56:18
681,page_view,2026-04-05 05:13:18
513,page_view,2026-04-05 17:17:18
915,add_to_cart,2026-04-05 02:09:18
825,purchase,2026-04-05 11:58:18
606,page_view,2026-04-04 21:01:18
697,checkout,2026-04-05 11:03:18
892,purchase,2026-04-04 17:31:18
69,page_view,2026-04-04 21:45:18
200,add_to_cart,2026-04-05 13:58:18
508,checkout,2026-04-05 02:46:18
332,page_view,2026-04-05 08:19:18
601,page_view,2026-04-05 00:58:18
766,page_view,2026-04-05 03:55:18
172,page_view,2026-04-05 09:39:18
384,add_to_cart,2026-04-05 05:50:18
507,purchase,2026-04-05 04:06:18
831,page_view,2026-04-04 20:58:18
169,checkout,2026-04-05 01:12:18
305,page_view,2026-04-05 08:54:18
90,page_view,2026-04-04 19:15:18
528,page_view,2026-04-05 09:36:18
978,page_view,2026-04-05 04:53:18
782,add_to_cart,2026-04-04 21:53:18
789,purchase,2026-04-05 16:33:18
977,page_view,2026-04-05 07:25:18
788,add_to_cart,2026-04-04 18:27:18
440,page_view,2026-04-05 10:04:18
750,page_view,2026-04-04 23:13:18
929,purchase,2026-04-05 17:13:18
531,page_view,2026-04-05 00:55:18
632,page_view,2026-04-05 07:34:18
921,page_view,2026-04-04 21:04:18
344,purchase,2026-04-05 03:11:18
400,page_view,2026-04-05 13:48:18
383,page_view,2026-04-05 00:19:18
272,checkout,2026-04-05 17:14:18
424,page_view,2026-04-05 04:07:18
753,add_to_cart,2026-04-05 13:42:18
785,page_view,2026-04-04 22:12:18
984,page_view,2026-04-04 23:20:18
649,checkout,2026-04-05 03:41:18
934,page_view,2026-04-05 15:47:18
993,checkout,2026-04-04 22:45:18
198,purchase,2026-04-05 01:47:18
463,page_view,2026-04-04 22:25:18
910,add_to_cart,2026-04-05 03:56:18
767,checkout,2026-04-04 19:11:18
991,page_view,2026-04-05 12:57:18
910,page_view,2026-04-05 04:42:18
442,page_view,2026-04-04 22:37:18
703,purchase,2026-04-05 17:05:18
187,purchase,2026-04-05 11:52:18
878,page_view,2026-04-05 15:13:18
508,page_view,2026-04-05 02:14:18
182,add_to_cart,2026-04-05 02:04:18
53,page_view,2026-04-04 20:31:18
959,checkout,2026-04-05 10:17:18
496,add_to_cart,2026-04-05 01:00:18
599,page_view,2026-04-05 10:35:18
939,page_view,2026-04-05 09:47:18
541,add_to_cart,2026-04-04 18:22:18
130,add_to_cart,2026-04-05 13:26:18
388,add_to_cart,2026-04-04 21:40:18
791,checkout,2026-04-05 02:47:18
843,page_view,2026-04-05 15:27:18
648,checkout,2026-04-04 20:37:18
274,page_view,2026-04-05 08:08:18
910,page_view,2026-04-05 02:25:18
483,page_view,2026-04-05 02:54:18
460,page_view,2026-04-05 01:55:18
78,add_to_cart,2026-04-05 16:15:18
295,page_view,2026-04-04 21:35:18
15,page_view,2026-04-04 23:00:18
149,page_view,2026-04-05 03:52:18
151,page_view,2026-04-04 20:06:18
988,page_view,2026-04-05 08:49:18
633,purchase,2026-04-05 15:49:18
661,page_view,2026-04-05 01:22:18
243,page_view,2026-04-05 03:21:18
555,page_view,2026-04-05 13:56:18
718,add_to_cart,2026-04-05 07:18:18
12,page_view,2026-04-05 04:40:18
399,add_to_cart,2026-04-05 06:43:18
222,purchase,2026-04-05 10:22:18
158,checkout,2026-04-05 00:44:18
326,page_view,2026-04-04 20:04:18
283,page_view,2026-04-05 13:41:18
888,add_to_cart,2026-04-04 19:36:18
680,purchase,2026-04-04 20:52:18
758,page_view,2026-04-05 12:56:18
556,page_view,2026-04-04 18:23:18
668,add_to_cart,2026-04-05 05:39:18
919,checkout,2026-04-05 05:04:18
675,checkout,2026-04-04 23:44:18
796,page_view,2026-04-04 21:00:18
466,checkout,2026-04-05 07:12:18
118,page_view,2026-04-05 15:50:18
261,page_view,2026-04-04 18:32:18
286,add_to_cart,2026-04-05 16:27:18
687,page_view,2026-04-04 19:33:18
738,page_view,2026-04-05 01:54:18
92,checkout,2026-04-05 09:34:18
511,add_to_cart,2026-04-05 04:56:18
486,purchase,2026-04-04 18:22:18
112,add_to_cart,2026-04-05 06:22:18
197,add_to_cart,2026-04-05 11:23:18
250,checkout,2026-04-04 20:26:18
380,add_to_cart,2026-04-05 03:35:18
471,checkout,2026-04-05 09:55:18
366,page_view,2026-04-05 10:47:18
58,add_to_cart,2026-04-04 22:31:18
210,page_view,2026-04-05 14:37:18
234,page_view,2026-04-05 04:17:18
403,checkout,2026-04-05 11:55:18
336,page_view,2026-04-04 23:12:18
191,page_view,2026-04-04 21:59:18
767,purchase,2026-04-05 02:01:18
752,page_view,2026-04-05 00:04:18
771,page_view,2026-04-05 04:40:18
716,purchase,2026-04-05 04:47:18
936,checkout,2026-04-05 11:11:18
222,add_to_cart,2026-04-04 18:19:18
770,page_view,2026-04-05 05:12:18
236,add_to_cart,2026-04-05 10:06:18
865,checkout,2026-04-04 20:30:18
127,checkout,2026-04-05 14:55:18
257,checkout,2026-04-05 12:41:18
510,add_to_cart,2026-04-05 05:41:18
785,page_view,2026-04-05 12:32:18
610,page_view,2026-04-05 16:03:18
419,purchase,2026-04-05 10:13:18
310,checkout,2026-04-04 19:45:18
323,page_view,2026-04-05 01:48:18
152,page_view,2026-04-04 19:48:18
651,checkout,2026-04-05 04:03:18
235,add_to_cart,2026-04-04 19:24:18
38,add_to_cart,2026-04-05 10:29:18
219,page_view,2026-04-04 23:07:18
748,checkout,2026-04-04 21:45:18
687,page_view,2026-04-04 18:12:18
976,page_view,2026-04-05 10:06:18
113,checkout,2026-04-05 10:45:18
698,add_to_cart,2026-04-05 04:32:18
774,add_to_cart,2026-04-04 22:25:18
653,add_to_cart,2026-04-05 03:45:18
239,page_view,2026-04-05 01:21:18
369,page_view,2026-04-05 02:23:18
12,checkout,2026-04-05 06:01:18
177,purchase,2026-04-05 07:00:18
164,add_to_cart,2026-04-05 13:52:18
718,checkout,2026-04-04 18:26:18
385,page_view,2026-04-05 02:30:18
253,page_view,2026-04-05 00:34:18
803,add_to_cart,2026-04-04 17:31:18
870,checkout,2026-04-05 05:42:18
820,page_view,2026-04-05 17:08:18
477,purchase,2026-04-04 22:53:18
192,page_view,2026-04-05 10:54:18
7,page_view,2026-04-05 08:03:18
231,purchase,2026-04-05 13:30:18
90,add_to_cart,2026-04-05 13:37:18
354,purchase,2026-04-05 10:11:18
375,page_view,2026-04-05 06:26:18
428,page_view,2026-04-05 15:09:18
415,page_view,2026-04-05 12:46:18
956,page_view,2026-04-05 13:47:18
744,add_to_cart,2026-04-04 19:50:18
682,add_to_cart,2026-04-05 00:03:18
968,add_to_cart,2026-04-04 19:56:18
859,add_to_cart,2026-04-05 00:35:18
85,add_to_cart,2026-04-05 13:30:18
890,checkout,2026-04-04 17:57:18
653,add_to_cart,2026-04-04 18:15:18
99,checkout,2026-04-05 03:31:18
422,add_to_cart,2026-04-05 16:28:18
109,page_view,2026-04-04 22:27:18
598,page_view,2026-04-05 01:13:18
52,checkout,2026-04-05 11:53:18
810,page_view,2026-04-04 20:28:18
382,checkout,2026-04-04 22:10:18
407,purchase,2026-04-04 18:05:18
881,add_to_cart,2026-04-05 13:16:18
477,add_to_cart,2026-04-05 08:42:18
145,add_to_cart,2026-04-05 11:14:18
504,page_view,2026-04-04 21:25:18
861,purchase,2026-04-04 18:54:18
503,page_view,2026-04-05 07:45:18
935,page_view,2026-04-05 10:54:18
608,purchase,2026-04-05 10:48:18
975,add_to_cart,2026-04-05 06:56:18
236,page_view,2026-04-04 21:43:18
226,page_view,2026-04-05 14:28:18
249,page_view,2026-04-05 14:00:18
656,checkout,2026-04-05 15:54:18
894,add_to_cart,2026-04-04 23:00:18
415,purchase,2026-04-05 05:54:18
633,add_to_cart,2026-04-05 07:26:18
582,add_to_cart,2026-04-05 15:17:18
791,page_view,2026-04-05 13:49:18
976,checkout,2026-04-04 21:14:18
520,checkout,2026-04-05 05:59:18
334,add_to_cart,2026-04-05 06:00:18
162,purchase,2026-04-04 22:42:18
161,page_view,2026-04-04 23:32:18
940,checkout,2026-04-05 01:23:18
890,page_view,2026-04-05 12:12:18
23,purchase,2026-04-04 22:28:18
985,checkout,2026-04-05 00:31:18
934,add_to_cart,2026-04-04 22:33:18
44,add_to_cart,2026-04-05 14:52:18
785,purchase,2026-04-05 03:18:18
512,page_view,2026-04-04 22:38:18
219,page_view,2026-04-05 12:15:18
177,checkout,2026-04-05 13:03:18
870,checkout,2026-04-05 09:21:18
702,add_to_cart,2026-04-05 00:54:18
357,add_to_cart,2026-04-05 02:58:18
950,checkout,2026-04-05 08:18:18
787,add_to_cart,2026-04-05 14:29:18
499,page_view,2026-04-05 12:27:18
262,page_view,2026-04-04 20:26:18
914,page_view,2026-04-05 06:07:18
295,page_view,2026-04-05 10:54:18
749,page_view,2026-04-05 02:52:18
823,page_view,2026-04-05 04:21:18
293,checkout,2026-04-05 12:19:18
537,page_view,2026-04-05 13:36:18
209,purchase,2026-04-05 12:03:18
225,purchase,2026-04-05 17:19:18
329,page_view,2026-04-05 10:03:18
452,checkout,2026-04-05 10:09:18
653,checkout,2026-04-05 13:41:18
